n_sample,n_network,n_rdds,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
32,2,4,38,1.0343868732452393,358,0.09523868560791016,28,0.12906122207641602
32,3,5,38,1.012460708618164,291,0.07693648338317871,12,0.1044914722442627
32,4,6,68,1.475541114807129,636,0.17474865913391113,19,8.238933324813843
32,5,7,63,1.538459300994873,548,0.13819408416748047,102,5.35645318031311
32,6,8,82,1.8235514163970947,797,0.19242405891418457,458,33.5643789768219
32,7,9,89,2.066340923309326,757,0.20856618881225586,0,0.03271818161010742
32,8,10,102,2.5489490032196045,740,0.2615087032318115,0,0.02828240394592285
33,1,3,31,0.699824333190918,292,0.10063648223876953,10,0.058385610580444336
33,2,4,32,0.8429107666015625,229,0.06992769241333008,3,0.04218935966491699
33,3,5,36,0.9369537830352783,225,0.0723562240600586,7,0.16192960739135742
33,4,6,56,1.3834929466247559,414,0.12009072303771973,110,0.479417085647583
33,5,7,64,1.547739028930664,570,0.16609883308410645,0,0.06196260452270508
33,6,8,83,1.8378417491912842,662,0.17712640762329102,68,12.368114233016968
33,7,9,116,2.447740316390991,1217,0.3527061939239502,0,0.03848576545715332
33,8,10,92,2.1876542568206787,765,0.20254278182983398,278,56.27449679374695
34,1,3,29,0.755007266998291,279,0.07201790809631348,12,0.06386590003967285
34,2,4,29,0.8034582138061523,186,0.058936357498168945,7,0.05243659019470215
34,3,5,51,1.114844799041748,437,0.11401700973510742,26,0.6365177631378174
34,4,6,68,1.5283634662628174,626,0.22360610961914062,0,0.038645029067993164
34,5,7,55,1.4803926944732666,423,0.14963459968566895,0,0.02070164680480957
34,6,8,66,1.6887726783752441,519,0.13024663925170898,0,0.020650625228881836
34,7,9,70,1.8031737804412842,532,0.15126681327819824,29,11.78907060623169
34,8,10,97,2.1816329956054688,866,0.23774933815002441,0,0.042493343353271484
35,1,3,37,0.837550163269043,336,0.10945343971252441,11,0.07049345970153809
35,2,4,51,0.9996798038482666,620,0.14063143730163574,52,0.9084782600402832
