n_sample,n_network,n_rdds,n_variables,n_coupling_signals,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
180,8,5,10,2,73,2.333162307739258,880,0.2686350345611572,101,2.960998058319092
181,1,5,3,2,50,0.9723165035247803,556,0.13410186767578125,76,2.3106119632720947
181,2,5,4,2,66,1.4318509101867676,780,0.17918109893798828,106,1.0932209491729736
181,3,5,5,2,41,1.0831544399261475,313,0.11883401870727539,20,0.13840675354003906
181,4,5,6,2,49,1.2859654426574707,377,0.13895297050476074,14,0.14859437942504883
181,5,5,7,2,55,1.4097414016723633,566,0.1463484764099121,59,1.2494561672210693
181,6,5,8,2,64,1.737283706665039,614,0.1876823902130127,123,2.6406261920928955
181,7,5,9,2,67,1.9940440654754639,775,0.2081606388092041,28,3.2603232860565186
181,8,5,10,2,90,2.351628541946411,1177,0.30866336822509766,160,2.401850700378418
182,1,5,3,2,44,1.0176546573638916,380,0.09436368942260742,25,0.4317326545715332
182,2,5,4,2,47,1.1033201217651367,460,0.11943650245666504,31,0.25222349166870117
182,3,5,5,2,44,1.136361837387085,344,0.09789276123046875,5,0.2012941837310791
182,4,5,6,2,52,1.4518768787384033,502,0.14114642143249512,18,0.8935434818267822
182,5,5,7,2,50,1.501312494277954,423,0.11520719528198242,24,0.32609987258911133
182,6,5,8,2,76,2.260488271713257,900,0.2417302131652832,32,3.4231455326080322
182,7,5,9,2,65,2.0015103816986084,673,0.18234515190124512,58,4.081663370132446
182,8,5,10,2,64,2.091758966445923,661,0.17242717742919922,141,2.134488105773926
183,1,5,3,2,39,0.9425652027130127,293,0.07937884330749512,9,0.1639564037322998
183,2,5,4,2,55,1.2168619632720947,440,0.11433601379394531,38,0.345095157623291
183,3,5,5,2,44,1.1365981101989746,336,0.10772943496704102,34,0.15943646430969238
183,4,5,6,2,66,1.5674617290496826,632,0.15907764434814453,96,0.8545503616333008
183,5,5,7,2,101,2.367248296737671,1139,0.3079683780670166,99,1.4282996654510498
183,6,5,8,2,39,1.4670617580413818,306,0.08127427101135254,22,0.17124009132385254
183,7,5,9,2,70,2.0914666652679443,757,0.23424339294433594,38,0.828934907913208
183,8,5,10,2,83,2.4643821716308594,1072,0.34694957733154297,81,5.2128918170928955
184,1,5,3,2,38,0.9458563327789307,195,0.06592583656311035,3,0.07755756378173828
184,2,5,4,2,72,1.3702702522277832,896,0.2049579620361328,77,0.5821800231933594
184,3,5,5,2,72,1.50419282913208,856,0.21843552589416504,276,10.899641990661621
184,4,5,6,2,41,1.1978230476379395,334,0.08432579040527344,25,0.10737919807434082
184,5,5,7,2,35,1.280867576599121,230,0.07845044136047363,12,0.1927330493927002
184,6,5,8,2,43,1.480830430984497,321,0.08880949020385742,18,0.048714399337768555
184,7,5,9,2,41,1.4640827178955078,294,0.09056210517883301,14,0.2736797332763672
184,8,5,10,2,84,2.244138240814209,1300,0.3414294719696045,380,11.860831022262573
185,1,5,3,2,31,0.8305778503417969,191,0.06513643264770508,5,0.05477786064147949
185,2,5,4,2,37,0.9435372352600098,234,0.0686948299407959,20,0.09638786315917969
185,3,5,5,2,51,1.3004536628723145,376,0.09821248054504395,44,1.0861015319824219
185,4,5,6,2,52,1.3342726230621338,422,0.1990833282470703,10,0.2926020622253418
185,5,5,7,2,87,2.197493076324463,1594,0.4167172908782959,210,11.880961179733276
185,6,5,8,2,79,2.10689115524292,1118,0.28716611862182617,468,2.567650318145752
185,7,5,9,2,93,2.466752052307129,1566,0.4292261600494385,220,16.361348867416382
185,8,5,10,2,52,1.7464337348937988,354,0.13306498527526855,5,0.2273709774017334
186,1,5,3,2,34,0.8336093425750732,215,0.06352376937866211,2,0.05647611618041992
186,2,5,4,2,55,1.1041438579559326,594,0.13747882843017578,48,1.371631145477295
186,3,5,5,2,70,1.6021556854248047,827,0.22352910041809082,77,4.7745325565338135
186,4,5,6,2,39,1.200427532196045,283,0.08222222328186035,14,0.20137453079223633
186,5,5,7,2,55,1.696014642715454,496,0.15763044357299805,84,2.8366646766662598
186,6,5,8,2,64,1.9139423370361328,676,0.17664074897766113,83,2.038113594055176
186,7,5,9,2,66,1.889843225479126,792,0.22669291496276855,110,5.0996503829956055
186,8,5,10,2,81,2.1448872089385986,938,0.24323582649230957,227,8.55319094657898
187,1,5,3,2,32,0.8800625801086426,179,0.058231353759765625,8,0.06259989738464355
187,2,5,4,2,56,1.2137205600738525,580,0.15114665031433105,31,2.263256788253784
187,3,5,5,2,46,1.1674816608428955,364,0.10139298439025879,5,0.14691901206970215
187,4,5,6,2,43,1.2114982604980469,347,0.09700560569763184,7,0.5166876316070557
187,5,5,7,2,62,1.682971477508545,679,0.1653308868408203,222,2.74973464012146
187,6,5,8,2,84,2.210193634033203,1272,0.3498880863189697,281,5.757619619369507
187,7,5,9,2,66,2.141308307647705,534,0.14539146423339844,102,2.3326022624969482
187,8,5,10,2,79,2.4721410274505615,1079,0.2795412540435791,164,3.907134771347046
188,1,5,3,2,35,0.9009294509887695,178,0.0662546157836914,6,0.02902817726135254
188,2,5,4,2,45,1.1226119995117188,366,0.10158586502075195,22,0.13594865798950195
188,3,5,5,2,56,1.3454689979553223,552,0.13965344429016113,112,2.504354953765869
188,4,5,6,2,42,1.2006089687347412,306,0.0923302173614502,8,0.2164318561553955
188,5,5,7,2,40,1.225942850112915,257,0.0746610164642334,12,0.08116531372070312
188,6,5,8,2,59,1.776442289352417,575,0.18480634689331055,44,0.40586090087890625
188,7,5,9,2,117,2.9400014877319336,2335,0.7105593681335449,62,7.639004945755005
188,8,5,10,2,52,2.5145254135131836,355,0.20968294143676758,7,0.11986136436462402
189,1,5,3,2,55,1.1020135879516602,541,0.14349794387817383,56,1.1185522079467773
189,2,5,4,2,41,1.0678746700286865,278,0.09011578559875488,6,0.13148140907287598
189,3,5,5,2,66,1.4556469917297363,712,0.17307138442993164,122,1.0987796783447266
189,4,5,6,2,60,1.484093189239502,547,0.17276859283447266,22,1.1820521354675293
189,5,5,7,2,44,1.2757134437561035,358,0.1128385066986084,11,0.39974308013916016
189,6,5,8,2,53,1.6372406482696533,571,0.17217206954956055,62,1.371751308441162
189,7,5,9,2,106,2.764385461807251,2530,0.6346652507781982,360,58.432910680770874
189,8,5,10,2,54,1.7892658710479736,540,0.18768906593322754,48,0.6149117946624756
190,1,5,3,2,29,0.7863359451293945,149,0.05355358123779297,2,0.04304385185241699
190,2,5,4,2,40,0.9795243740081787,332,0.08835101127624512,20,0.2917754650115967
190,3,5,5,2,47,1.2598707675933838,402,0.1085965633392334,28,0.3478269577026367
190,4,5,6,2,45,1.2976648807525635,366,0.10767030715942383,28,0.2657036781311035
190,5,5,7,2,48,1.5311577320098877,354,0.102142333984375,27,0.17388486862182617
190,6,5,8,2,53,1.6664633750915527,459,0.12601828575134277,30,1.861161231994629
190,7,5,9,2,70,2.1183290481567383,916,0.2223224639892578,184,2.5032389163970947
190,8,5,10,2,67,2.175058364868164,722,0.18387079238891602,88,1.160163164138794
191,1,5,3,2,32,0.8391809463500977,168,0.05787539482116699,6,0.05251669883728027
191,2,5,4,2,64,1.3746037483215332,680,0.16188979148864746,220,6.018474102020264
191,3,5,5,2,37,1.1304941177368164,219,0.06802129745483398,9,0.049196720123291016
191,4,5,6,2,83,1.8374550342559814,1084,0.25044918060302734,230,2.9251291751861572
191,5,5,7,2,52,1.4335529804229736,522,0.1394639015197754,33,0.7835338115692139
191,6,5,8,2,68,1.773223876953125,636,0.16869378089904785,78,0.7848861217498779
191,7,5,9,2,87,2.5803494453430176,1005,0.3302276134490967,594,9.843462705612183
191,8,5,10,2,87,2.4899325370788574,1366,0.43004751205444336,321,3.7450740337371826
192,1,5,3,2,43,0.9738650321960449,318,0.09067320823669434,6,0.3972752094268799
192,2,5,4,2,43,1.131606101989746,309,0.09464049339294434,3,0.19115161895751953
192,3,5,5,2,49,1.3015108108520508,460,0.11578917503356934,12,0.6454281806945801
192,4,5,6,2,60,1.5695011615753174,446,0.201690673828125,8,0.7000546455383301
192,5,5,7,2,57,1.4883761405944824,613,0.2039480209350586,54,3.094167709350586
192,6,5,8,2,85,2.5635178089141846,868,0.20676279067993164,182,1.9862849712371826
192,7,5,9,2,58,1.8049709796905518,647,0.15273189544677734,82,0.6679866313934326
192,8,5,10,2,71,2.054330348968506,918,0.25365376472473145,162,5.186193943023682
193,1,5,3,2,52,1.0517139434814453,482,0.11981797218322754,90,0.9752609729766846
193,2,5,4,2,60,1.2371907234191895,596,0.15248727798461914,28,1.1879403591156006
193,3,5,5,2,41,1.151911973953247,293,0.08516669273376465,11,0.2818315029144287
193,4,5,6,2,59,1.4057197570800781,554,0.13027644157409668,142,2.05446720123291
193,5,5,7,2,75,1.87467622756958,993,0.3172609806060791,85,0.9879541397094727
193,6,5,8,2,81,2.0156068801879883,950,0.2213912010192871,450,4.4399573802948
193,7,5,9,2,90,2.3612680435180664,1396,0.43045496940612793,528,8.742084741592407
193,8,5,10,2,55,1.863490104675293,601,0.16756391525268555,38,0.9461758136749268
194,1,5,3,2,31,0.8320152759552002,175,0.05717897415161133,3,0.07495379447937012
194,2,5,4,2,37,0.994950532913208,294,0.07619667053222656,8,0.05744457244873047
194,3,5,5,2,47,1.2172749042510986,419,0.13269853591918945,20,0.2481534481048584
194,4,5,6,2,53,1.4079115390777588,482,0.13103795051574707,32,0.731158971786499
194,5,5,7,2,49,1.4332237243652344,430,0.14456653594970703,14,0.9511513710021973
194,6,5,8,2,60,1.6200411319732666,590,0.17028379440307617,50,4.648569583892822
194,7,5,9,2,75,2.3103842735290527,879,0.27500247955322266,130,0.37451958656311035
194,8,5,10,2,49,1.709904432296753,411,0.13772201538085938,30,0.22331976890563965
195,1,5,3,2,36,0.9231035709381104,262,0.07579946517944336,10,0.17102837562561035
195,2,5,4,2,40,1.0264756679534912,281,0.07842230796813965,32,0.08875417709350586
195,3,5,5,2,55,1.3585729598999023,544,0.14180684089660645,16,0.607658863067627
195,4,5,6,2,55,1.434448003768921,459,0.12146615982055664,12,0.44059181213378906
195,5,5,7,2,53,1.4552879333496094,444,0.13002467155456543,37,0.20395827293395996
195,6,5,8,2,92,2.3057518005371094,1483,0.33605527877807617,876,26.266357898712158
195,7,5,9,2,91,2.4217870235443115,1527,0.34353041648864746,392,25.81965208053589
195,8,5,10,2,52,1.584939956665039,515,0.1555025577545166,25,0.4874298572540283
196,1,5,3,2,38,0.9691343307495117,236,0.07421708106994629,10,0.08738899230957031
196,2,5,4,2,68,1.4338512420654297,992,0.22040510177612305,80,3.1777400970458984
196,3,5,5,2,45,1.3645639419555664,377,0.10535573959350586,45,0.4261651039123535
196,4,5,6,2,48,1.2293665409088135,449,0.15314030647277832,40,0.44975900650024414
196,5,5,7,2,44,1.3315670490264893,306,0.09003877639770508,4,0.20334410667419434
196,6,5,8,2,78,1.8706414699554443,1166,0.27524709701538086,226,14.999940395355225
196,7,5,9,2,63,1.9360013008117676,689,0.1772172451019287,52,2.9403791427612305
196,8,5,10,2,75,2.280773162841797,871,0.2413938045501709,142,0.9496417045593262
197,1,5,3,2,56,1.1745703220367432,528,0.1374499797821045,24,3.3455233573913574
197,2,5,4,2,55,1.1849162578582764,602,0.14911556243896484,52,0.26306653022766113
197,3,5,5,2,61,1.353092908859253,527,0.14329051971435547,67,0.8525955677032471
197,4,5,6,2,54,1.360555648803711,426,0.13582444190979004,18,0.2974231243133545
197,5,5,7,2,56,1.4638454914093018,478,0.15074944496154785,18,0.796823263168335
197,6,5,8,2,44,1.4313099384307861,315,0.09021735191345215,17,0.31560420989990234
197,7,5,9,2,52,1.8050830364227295,529,0.15419507026672363,46,0.6152281761169434
197,8,5,10,2,73,2.217646360397339,954,0.2580087184906006,36,3.4593183994293213
198,1,5,3,2,44,0.976738452911377,352,0.09383606910705566,20,0.2093334197998047
198,2,5,4,2,42,1.0627801418304443,349,0.09034872055053711,24,0.18103551864624023
198,3,5,5,2,49,1.2773492336273193,479,0.11015701293945312,18,0.37001681327819824
198,4,5,6,2,47,1.3736870288848877,381,0.12454533576965332,50,0.12883996963500977
198,5,5,7,2,69,1.7059657573699951,939,0.2592639923095703,39,3.2308194637298584
198,6,5,8,2,75,1.9257495403289795,724,0.22554826736450195,8,0.6435306072235107
198,7,5,9,2,58,1.6351978778839111,590,0.1638021469116211,107,0.588463306427002
198,8,5,10,2,79,2.347898006439209,1010,0.28940463066101074,45,3.5919840335845947
199,1,5,3,2,50,1.0772972106933594,426,0.1088094711303711,21,0.6506645679473877
199,2,5,4,2,53,1.190192461013794,574,0.13203668594360352,68,1.012451171875
199,3,5,5,2,41,1.1696317195892334,301,0.08919882774353027,13,0.14083242416381836
199,4,5,6,2,63,1.4627113342285156,741,0.17165470123291016,66,2.273686170578003
199,5,5,7,2,69,1.6417152881622314,700,0.2071988582611084,78,1.0652573108673096
199,6,5,8,2,96,2.314645290374756,1217,0.33599162101745605,214,30.390841007232666
199,7,5,9,2,57,1.6628482341766357,537,0.14986515045166016,52,1.6609764099121094
199,8,5,10,2,40,1.5823843479156494,313,0.09197735786437988,24,0.34374356269836426
200,1,5,3,2,48,0.9727907180786133,419,0.11547088623046875,22,0.6790163516998291
200,2,5,4,2,45,1.0384232997894287,363,0.09352302551269531,30,0.3996753692626953
200,3,5,5,2,46,1.2175137996673584,414,0.11435246467590332,16,0.42125701904296875
200,4,5,6,2,37,1.2029609680175781,249,0.08008909225463867,12,0.114166259765625
200,5,5,7,2,45,1.4122657775878906,390,0.10983896255493164,20,0.25055909156799316
200,6,5,8,2,56,1.670959711074829,578,0.16090846061706543,116,2.5965654850006104
200,7,5,9,2,61,1.8075063228607178,575,0.195479154586792,62,1.465994119644165
200,8,5,10,2,82,2.582585573196411,807,0.24974274635314941,202,14.29557490348816
201,1,5,3,2,52,1.0604119300842285,400,0.11234807968139648,9,0.5681805610656738
201,2,5,4,2,22,0.8713154792785645,96,0.04327106475830078,2,0.016970157623291016
201,3,5,5,2,42,1.232182502746582,300,0.09224557876586914,9,0.3890869617462158
201,4,5,6,2,39,1.1847054958343506,252,0.07991504669189453,11,0.0640411376953125
201,5,5,7,2,62,1.5908169746398926,662,0.16232514381408691,172,4.510068655014038
201,6,5,8,2,45,1.5332229137420654,386,0.09908485412597656,23,0.7652170658111572
201,7,5,9,2,65,1.9657084941864014,737,0.21582388877868652,50,2.762535333633423
201,8,5,10,2,72,2.225231647491455,840,0.2460794448852539,84,1.318481206893921
202,1,5,3,2,37,0.8957986831665039,261,0.07865643501281738,6,0.04526257514953613
202,2,5,4,2,45,1.152453899383545,349,0.10480785369873047,8,0.25660085678100586
202,3,5,5,2,57,1.4059696197509766,574,0.15226197242736816,14,0.5060579776763916
202,4,5,6,2,44,1.2994284629821777,296,0.09277486801147461,26,0.3651618957519531
202,5,5,7,2,66,1.5852808952331543,764,0.17395424842834473,136,3.835289716720581
202,6,5,8,2,79,1.9894592761993408,834,0.2511634826660156,170,2.234213352203369
202,7,5,9,2,56,1.8145995140075684,546,0.14448118209838867,10,0.42851924896240234
202,8,5,10,2,79,2.618925094604492,1064,0.27220773696899414,29,0.876814603805542
203,1,5,3,2,49,1.0491783618927002,419,0.10947823524475098,5,0.5039801597595215
203,2,5,4,2,46,1.222909927368164,368,0.10811161994934082,10,0.2432699203491211
203,3,5,5,2,61,1.4713513851165771,694,0.21424555778503418,49,0.9504318237304688
203,4,5,6,2,53,1.475956916809082,603,0.15792489051818848,34,0.5725696086883545
203,5,5,7,2,48,1.4648857116699219,342,0.10139966011047363,36,0.15002989768981934
203,6,5,8,2,95,2.6535210609436035,1251,0.372586727142334,320,11.215882301330566
203,7,5,9,2,72,2.092643976211548,865,0.22963356971740723,132,6.279920816421509
203,8,5,10,2,89,2.4849867820739746,1684,0.428663969039917,256,16.612476348876953
204,1,5,3,2,51,1.0904197692871094,454,0.11554908752441406,36,1.0550384521484375
204,2,5,4,2,42,1.098909616470337,362,0.09340715408325195,31,0.3473997116088867
204,3,5,5,2,47,1.1508548259735107,421,0.10814380645751953,7,0.2464766502380371
204,4,5,6,2,42,1.2683987617492676,355,0.09626221656799316,24,0.1859292984008789
204,5,5,7,2,42,1.5154633522033691,315,0.0874028205871582,29,0.2443230152130127
204,6,5,8,2,117,2.613643169403076,2297,0.5917654037475586,1562,311.29494619369507
204,7,5,9,2,52,1.7202088832855225,517,0.1299600601196289,58,1.5001511573791504
204,8,5,10,2,50,1.8432157039642334,436,0.1277761459350586,48,1.1795225143432617
205,1,5,3,2,31,0.9042556285858154,178,0.07576417922973633,3,0.06404471397399902
205,2,5,4,2,36,0.9651124477386475,260,0.07888102531433105,18,0.1515965461730957
205,3,5,5,2,46,1.2518510818481445,361,0.11434030532836914,16,0.1935863494873047
205,4,5,6,2,48,1.5038788318634033,434,0.12965607643127441,48,0.395951509475708
205,5,5,7,2,40,1.2722318172454834,290,0.10236763954162598,18,0.19392657279968262
205,6,5,8,2,112,2.795872926712036,2103,0.618765115737915,304,13.493943452835083
205,7,5,9,2,67,1.8311898708343506,717,0.17599201202392578,160,4.138420581817627
205,8,5,10,2,56,1.8632476329803467,683,0.1717972755432129,110,2.42865252494812
206,1,5,3,2,40,0.9252221584320068,274,0.07877850532531738,5,0.08647751808166504
206,2,5,4,2,69,1.385054349899292,814,0.21513628959655762,38,2.0767018795013428
206,3,5,5,2,27,0.9329819679260254,150,0.05111813545227051,3,0.04082345962524414
206,4,5,6,2,72,1.670168399810791,830,0.24475598335266113,30,1.3114526271820068
206,5,5,7,2,62,1.6497092247009277,563,0.15196824073791504,22,1.1388764381408691
206,6,5,8,2,67,1.74684739112854,747,0.25074195861816406,114,6.501632213592529
206,7,5,9,2,154,3.882215976715088,4253,1.1727962493896484,1973,190.5834481716156
206,8,5,10,2,54,1.685464859008789,618,0.18326902389526367,34,0.5728931427001953
207,1,5,3,2,49,1.028820276260376,562,0.1285843849182129,44,0.9961056709289551
207,2,5,4,2,35,0.9367318153381348,251,0.0724344253540039,10,0.1440582275390625
207,3,5,5,2,51,1.300713300704956,363,0.10817289352416992,12,0.1382460594177246
207,4,5,6,2,58,1.4918947219848633,635,0.16588377952575684,198,1.6923878192901611
207,5,5,7,2,45,1.2796475887298584,316,0.0908198356628418,20,0.23419809341430664
207,6,5,8,2,80,2.285423517227173,1058,0.2700071334838867,200,4.0995471477508545
207,7,5,9,2,54,1.8834965229034424,490,0.14290547370910645,54,0.770775318145752
207,8,5,10,2,68,2.1588003635406494,686,0.2398996353149414,200,1.5480387210845947
208,1,5,3,2,47,1.036773681640625,434,0.10771298408508301,19,0.9789459705352783
208,2,5,4,2,38,1.0171928405761719,264,0.07596135139465332,10,0.13194632530212402
208,3,5,5,2,48,1.2936630249023438,392,0.12056088447570801,25,0.06724262237548828
208,4,5,6,2,78,1.8696284294128418,1008,0.35245490074157715,260,11.603745698928833
208,5,5,7,2,80,1.9744782447814941,1087,0.3059260845184326,57,6.980757474899292
208,6,5,8,2,57,1.6110880374908447,490,0.13456273078918457,76,0.8312153816223145
208,7,5,9,2,51,1.795853853225708,461,0.12144207954406738,66,0.8817636966705322
208,8,5,10,2,63,1.982478380203247,637,0.20231342315673828,54,0.7686605453491211
209,1,5,3,2,41,0.9337158203125,326,0.08937358856201172,36,0.20583486557006836
209,2,5,4,2,36,0.9997091293334961,236,0.06763958930969238,14,0.11751937866210938
209,3,5,5,2,58,1.3703629970550537,646,0.1675252914428711,124,3.22603702545166
209,4,5,6,2,53,1.4122772216796875,457,0.12410163879394531,84,1.1439619064331055
209,5,5,7,2,58,1.5419950485229492,446,0.13580679893493652,58,0.623727560043335
209,6,5,8,2,59,1.798135757446289,634,0.16281461715698242,122,0.8831682205200195
209,7,5,9,2,49,1.6708862781524658,477,0.12337493896484375,22,0.7384700775146484
209,8,5,10,2,56,1.9068918228149414,512,0.15365076065063477,61,1.4393386840820312
210,1,5,3,2,33,0.8654415607452393,224,0.068695068359375,11,0.13611745834350586
210,2,5,4,2,41,1.1170024871826172,334,0.09197092056274414,26,0.17871546745300293
210,3,5,5,2,68,1.545353889465332,871,0.20347809791564941,154,8.680542945861816
210,4,5,6,2,59,1.4838862419128418,559,0.13341808319091797,122,1.2190666198730469
210,5,5,7,2,40,1.2760207653045654,255,0.07219767570495605,7,0.051404476165771484
