n_sample,n_network,n_rdds,n_variables,n_coupling_signals,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
40,8,5,10,2,68,1.9994993209838867,1005,0.232865571975708,162,4.577173948287964
41,1,5,3,2,38,0.9177310466766357,256,0.07683014869689941,7,0.08320879936218262
41,2,5,4,2,39,0.983983039855957,281,0.08462905883789062,9,0.24858379364013672
41,3,5,5,2,47,1.189666748046875,394,0.11052513122558594,23,0.31036901473999023
41,4,5,6,2,88,1.8385260105133057,1135,0.2688329219818115,274,13.957295179367065
41,5,5,7,2,37,1.3965766429901123,223,0.0763087272644043,12,0.14359569549560547
41,6,5,8,2,52,1.5380489826202393,465,0.12373733520507812,18,0.7476727962493896
41,7,5,9,2,52,1.5253427028656006,569,0.14954018592834473,44,1.4288558959960938
41,8,5,10,2,77,2.3455519676208496,945,0.25012969970703125,393,5.736212253570557
42,1,5,3,2,37,0.877732515335083,258,0.0718536376953125,8,0.2205672264099121
42,2,5,4,2,34,0.8623168468475342,214,0.0614776611328125,15,0.0916590690612793
42,3,5,5,2,69,1.5353291034698486,725,0.1834855079650879,29,1.439511775970459
42,4,5,6,2,45,1.3026487827301025,344,0.10129737854003906,16,0.09966754913330078
42,5,5,7,2,78,1.865164041519165,771,0.21050596237182617,48,0.4942820072174072
42,6,5,8,2,50,1.4555375576019287,469,0.13857603073120117,36,0.4296391010284424
42,7,5,9,2,67,1.9371583461761475,559,0.17151427268981934,26,1.0767946243286133
42,8,5,10,2,67,2.0167276859283447,1066,0.3030054569244385,550,2.706873655319214
43,1,5,3,2,32,0.9117586612701416,206,0.06874251365661621,6,0.041248321533203125
43,2,5,4,2,36,0.9464292526245117,256,0.0750570297241211,8,0.14434075355529785
43,3,5,5,2,39,1.0831234455108643,272,0.08152508735656738,13,0.1818678379058838
43,4,5,6,2,54,1.4213075637817383,488,0.14900612831115723,26,0.5836663246154785
43,5,5,7,2,50,1.581247329711914,520,0.13672327995300293,43,0.6916799545288086
43,6,5,8,2,70,1.7964515686035156,680,0.20177817344665527,52,3.1594130992889404
43,7,5,9,2,55,1.7670762538909912,499,0.15050387382507324,82,1.31972336769104
43,8,5,10,2,136,3.5259757041931152,2857,0.8068544864654541,1666,45.69278430938721
44,1,5,3,2,38,0.9123797416687012,313,0.08559894561767578,9,0.08915925025939941
44,2,5,4,2,43,1.0528390407562256,347,0.0988459587097168,15,0.20183205604553223
44,3,5,5,2,50,1.2573435306549072,401,0.12339901924133301,10,0.10581088066101074
44,4,5,6,2,53,1.3736605644226074,524,0.1253221035003662,68,1.1582164764404297
44,5,5,7,2,55,1.4436924457550049,476,0.1345670223236084,58,0.4871070384979248
44,6,5,8,2,74,2.041642189025879,771,0.2105412483215332,12,5.331761360168457
44,7,5,9,2,74,2.0573484897613525,938,0.26239848136901855,130,4.305881977081299
44,8,5,10,2,71,2.0694363117218018,860,0.264345645904541,180,5.089344501495361
45,1,5,3,2,37,0.8898897171020508,247,0.0747976303100586,14,0.12787580490112305
45,2,5,4,2,42,1.0851678848266602,368,0.09105277061462402,58,0.590538740158081
45,3,5,5,2,70,1.4592437744140625,996,0.2845158576965332,90,6.728616952896118
45,4,5,6,2,56,1.344172477722168,514,0.13767743110656738,42,0.5963842868804932
45,5,5,7,2,53,1.530226230621338,578,0.18126368522644043,60,0.5864958763122559
45,6,5,8,2,35,1.332881212234497,225,0.07070088386535645,18,0.0962529182434082
45,7,5,9,2,107,2.789179563522339,1692,0.5318911075592041,1341,28.797499179840088
45,8,5,10,2,47,1.6776211261749268,370,0.10071873664855957,12,0.3719940185546875
46,1,5,3,2,36,0.9415445327758789,234,0.06988358497619629,14,0.17180991172790527
46,2,5,4,2,49,1.1704051494598389,401,0.11061835289001465,8,0.4591343402862549
46,3,5,5,2,61,1.3688609600067139,716,0.17286062240600586,80,1.8466777801513672
46,4,5,6,2,68,1.5733020305633545,763,0.18265080451965332,152,6.378858327865601
46,5,5,7,2,56,1.6288280487060547,554,0.1749114990234375,43,0.6151158809661865
46,6,5,8,2,63,1.7087936401367188,779,0.19436359405517578,157,11.766315937042236
46,7,5,9,2,62,1.884821891784668,652,0.22920465469360352,30,0.9294984340667725
46,8,5,10,2,100,2.6044020652770996,1704,0.4088914394378662,432,13.842247247695923
47,1,5,3,2,34,0.8568902015686035,191,0.07543134689331055,4,0.08441805839538574
47,2,5,4,2,48,1.1457068920135498,470,0.13149261474609375,16,0.3653233051300049
47,3,5,5,2,52,1.2525222301483154,460,0.144881010055542,28,0.8318746089935303
47,4,5,6,2,48,1.3082084655761719,464,0.12392997741699219,30,0.7335140705108643
47,5,5,7,2,74,1.7826075553894043,872,0.28508996963500977,99,4.3089072704315186
47,6,5,8,2,76,2.1422016620635986,1054,0.24924755096435547,448,14.709562301635742
47,7,5,9,2,58,1.7614126205444336,576,0.16481852531433105,44,1.4369409084320068
47,8,5,10,2,98,2.840574264526367,1795,0.566657304763794,662,135.22603583335876
48,1,5,3,2,41,0.9820654392242432,291,0.08394384384155273,11,0.18818402290344238
48,2,5,4,2,45,1.1382277011871338,289,0.08347797393798828,14,0.08685064315795898
48,3,5,5,2,38,1.1096177101135254,268,0.0777595043182373,32,0.1461334228515625
48,4,5,6,2,47,1.2242186069488525,443,0.10763978958129883,44,1.500258445739746
48,5,5,7,2,66,1.8646564483642578,815,0.19936394691467285,150,4.5444862842559814
48,6,5,8,2,43,1.4464879035949707,301,0.10117006301879883,20,0.19109702110290527
48,7,5,9,2,88,2.2156898975372314,1622,0.39113616943359375,468,1.8808319568634033
48,8,5,10,2,125,3.7366695404052734,2392,0.8265998363494873,112,49.218562602996826
49,1,5,3,2,35,0.9164791107177734,224,0.06600213050842285,7,0.24456238746643066
49,2,5,4,2,36,1.062347650527954,240,0.07413506507873535,6,0.0957634449005127
49,3,5,5,2,52,1.3427579402923584,455,0.1269083023071289,20,1.0509116649627686
49,4,5,6,2,38,1.2610843181610107,271,0.08380985260009766,8,0.12940669059753418
49,5,5,7,2,83,1.910313367843628,1390,0.3445932865142822,732,14.697890996932983
49,6,5,8,2,37,1.3238611221313477,265,0.0763394832611084,22,0.20535683631896973
49,7,5,9,2,54,1.826138973236084,497,0.1404736042022705,31,1.5390863418579102
49,8,5,10,2,109,3.3868088722229004,1390,0.3515772819519043,279,41.79537296295166
50,1,5,3,2,37,0.9783732891082764,243,0.07820558547973633,4,0.10460543632507324
50,2,5,4,2,43,1.1311867237091064,341,0.09006953239440918,38,0.7922132015228271
50,3,5,5,2,46,1.1882457733154297,429,0.10306215286254883,60,0.8873341083526611
50,4,5,6,2,74,1.5720467567443848,1042,0.25930309295654297,156,2.3926022052764893
50,5,5,7,2,52,1.4738621711730957,530,0.12133407592773438,61,2.324097156524658
50,6,5,8,2,57,1.7382991313934326,416,0.13031697273254395,76,0.3628709316253662
50,7,5,9,2,64,1.8103668689727783,635,0.1872999668121338,20,1.3149712085723877
50,8,5,10,2,85,2.7886152267456055,1031,0.3728141784667969,33,6.731408357620239
